cooking,Jeez LeMarcus is cooking Kevon.  #LetsGoWarriorsLive
cooking,Want to attempt on cooking scallops this weekend so I can know how bad at cooking I am
cooking,Thinking bout cooking a big meal tomorrow. Haven’t really thrown down in the kitchen in a min
cooking,Cooking steak
cooking,I hate grocery shopping and I hate cooking someone help me 😭
cooking,Wowwwwww my girl’s home cooking 😋🤤🥰
cooking,Me and monty spent the day getting stoned and cooking food. Honestly after gaining a stone between the two of us !
cooking,niggas pressured me into cooking 3 nights in a row 🙄this shit gotta stop😭
cooking,"cooking so theraputic w a simple playlist + a little wine, listen."
cooking,I love cooking... Its such a great stress reliever buuuut my button on my pants says otherwise 🤦🏻🤷🏻
drawing,"You ever cook, and give the ones you cooking for the better pieces?"
cooking,"legios is multi-purpose cooking device nobody shall tell me otherwise
somewhere the divine beast is done"
cooking,Up cooking chicken in the air fryer and watching love and hip hop reunion part 2
music,Ara’s hobbies are writing lyrics and composing music.
exercise,Screw it I'm investing in my hobbies again i need to bring back some kind of enjoyment in my life.
exercise,"welp. now that discord is gone I have time for 3 more hobbies... hmmm? Parkour, boxing, and comics. I've decided."
exercise,"Hobbies of mine include: dancing violently in my car, and making other drivers around me uncomfortable.🤗"
exercise,"when i trust to some one , then i lost everything . my hobbies , my daily life,  my time.
thats how i still alone ."
exercise,We do not have time for your damned hobbies sir!  Yikes. #MandC
exercise,We do not have time for your damned hobbies Sir.  OOOOOPS #MandC
exercise,36. Improve your talents and hobbies.
cooking,"Greetings, Campbell English freshmen, sophomores, and juniors!
 Do you write poetry, fiction, or drama?"
culture,It’s a tummy acher game #GSWvsSAS
drawing,[2019-03-19] Beginning a new game of Intergalactic OWASP Snakes and Ladders - Mobile Apps. #owasp #appsec
music,"Wade, Flash rather sealed the game with a split of the double alley"
history,Never dropped tha name but the head game contagious
animal,I ❤️ Video game art
theatre,Correction game 4 goes Thursday night.
health,Politics is a hell of a game.
history,Hooping at West Jackson we played a 7 game series. We lost the 1st 3  but came back and won the next 4. Never done before.
history,"I love the game of pretend. I pretend I give a shit, far more often than it suits me."
culture,Bam Ball game
animal,This Bulls vs Suns game is hard to watch
theatre,my sock game is up there all thanks to my baby😂😂
culture,"Besides my tweets don’t influence them, so what’s the point in dragging the game further?"
cooking,"when I start drinking and listening to Isaiah Rashad, I’m either about to write the most fire poetry or talk my 💩."
theatre,lrt is cinematic poetry
theatre,"dancehall poetry
starry sky ferns unfurling
bots wooden fence post

#haiku"
theatre,the kindergarten teacher was a very Phew movie but it really did reignite my love for poetry
cooking,i've been writing poetry again recently and i forgot how cathartic it can be?
sport,I’m SICK !! And I have had it OFICIALLY W TWITTER PUTTIN SPORTS ALL OVER MY PAGE I AM A LITERAL GAY PERSON THIS IS SO OFFENSIVE
sport,NO SPORTS NO LIFE!!!
culture,I like watching sports now. I'm certified Albertan. There's no way out. This is it.
animal,APOLLO! (happy dance)
exercise,this is the second goddamn time in the last three days liv and i have taken edibles and tried to watch this cursed 9/11 conspiracy film
music,Yo wtf??? Why did the movie #marsneedsmoms fail so hard?? It’s magical!! I love it! Great film! Can’t believe this is the was so overlooked
photography,Green Book is a beautiful film
theatre,Some guy just said that Ultron movie with the Avengers is the best film ever made i-
culture,"if y'all think having a big fandom that preorders their fave's music is a drag ,,,, 🤢"
music,music hits different when you’re high.
music,BLACKPINK is releasing music this month so i get to (hopefully) see more than 9 songs at the concert 🖤💖
music,need to be put on some music. it’s been a minute. 🎶?
music,"This swanky music sounds like it ought to be for a sultry vamp, not a bunch of goons. #cinemon"
drawing,"From drawing to opera singing, Brad is a guy who lives life to the max."
painting,"#911onFOX is like 1000 ways to die soap opera style ,😂"
health,cool date: watch noli me tangere opera together and relive the nationalism in your heart uwu
photography,Someone is singing opera outside of our apartment and it’s not necessarily good
painting,in other news im going to watch phantom of the opera with sam this weekend so thats fun
painting,Netherlands flag on opera house?
painting,Brexit is England’s best soap opera
sport,Admission. I always thought Enrique pollazo was a real opera singer
painting,opera is fun? wtf?
culture,"to save some money, my friends and I snuck goat milk into the theatre to enjoy while watching Scott Pilgrim vs. the World"
theatre,"I’m so sad that I don’t like to do the the things that I like to do, like theatre and that makes me even more sad"
music,surgeon and architecture
music,when #architecture / contends with artists / #architecture can be syncopated / because artists get clever
music,"It was my most comfortable design tool for presentations when I was studying Architecture. 

Humble beginnings"
cooking,"“Are you a freshman?” “No, I'm a sophomore.” “What's your major?” “I am majoring in French literature and architecture.  I'm interested ..."
music,"if a career in interior architecture is evidently not working out, at least i will always have my love for baking."
exercise,The purpose of a system determines it's components which then determines it's architecture
history,He is doing DIY crafts for Zayn every single day
animal,there’s so many crafts I want to learn and perfect. soon I’ma be doin it all
music,yes i am a feminist that’s why i always shop at joann fabric store and shoplift at michaels arts and crafts
sport,wooded wall ornaments crafts
drawing,Ended up getting frustrated and tearing up the Goku Jr. Drawing... Letting my emotions get the better of me.
drawing,I have do a draw for school tomorrow but instead I’m drawing calum
drawing,signs i should've stayed home n saved up for a drawing tablet more like
drawing,If someone asks you for free art have a drawing ready on hand of your sobs giving the middle finger and send that to them
photography,Maybe I broke down and started drawing Edward again???
photography,i like the side vsco when ppl actually show off their photography skills and talents and use it for what it’s for
history,Durant plays like its whatever. Win Lose doesn’t matter to him.
photography,I need to lock in with the photography
exercise,Did I just control my dream awhile ago?!?! Agh I didn’t finish my sculpture.
exercise,"#thoughtposition #sculpture
in the finest tradition
as separate from
with the body and mind"
drawing,Slowly learning how stupid I am when it comes to geography
drawing,HI I JUST FINISHED MY GEOGRAPHY TEST I MISSED EVERYTHING
drawing,I was at good at school. Did geography test/exam early on got 75% on cert.
drawing,"cool thing ab geography is if all else fails, i’ll be a park ranger"
culture,rrrew-wonder-cbd-oil-products-offer-miracle-cures-to-several-health-issues-including-cancer-1634775.html
painting,"What an amazing vacation. Now time to hop back on grind. Create better health, more wealth, and more abundance."
health,I love my job but I love my health more
health,"Also being less online has been great for my mental health, as expected"
animal,KatySmart27's food and exercise diary was completed for 3/18/2019 and was under KatySmart27's calorie goal #myfitnesspal #myfitnesspal
animal,KatySmart27's food and exercise diary was completed for 3/18/2019 and was under KatySmart27's calorie goal #myfitnesspal
animal,"march 18th:
intake: 192
move calories: 729
exercise: 602"
animal,Mikensteinium's food and exercise diary was completed for 3/18/2019 and was under Mikensteinium's calorie goal. #myfitnesspal
animal,Mikensteinium's food and exercise diary was completed for 3/18/2019 and was under Mikensteinium's calorie goal #myfitnesspal
drawing,"I've been forcing myself to exercise my hand and it's feeling a lot better. Still hard to use it, but eh, baby steps."
animal,eldinaferguson's food and exercise diary was completed for 3/18/2019 and was under eldinaferguson's calorie goal. #myfitnesspal
drawing,"Focused on 1 thing. #results #DayTrading #daytrader study, eat, exercise &amp; sleep. #repeat"
exercise,"Ideas from neighbors for the spaces have included a deli, bagel shop, exercise studio, and a laundromat w/ dry cleaning drop off."
health,me pulling the skin off my lips and eating it: nutrition
history,"if you don't believe in history, just believe in the world you see with your own eyes...-Frau"
exercise,"58% of the Suns points this year have been scored by players 22 or younger, 6th highest in NBA history. Bright future my friends!"
culture,"Yesterday is history.
Today is a gift, forget yesterday, do not waste this day for a better tomorrow.."
theatre,holy shit that was the roughest monday in the history of monday’s
exercise,Chord breakdowns for classical pieces.
music,"Doomed out watching Uncle Buck. 
Classical."
drawing,Rickon really had zero lateral agility. Moved like a medieval Enes Kanter. 🤦🏻‍♂️
sport,Your point of view is medieval lol
health,fuuuck i love everything about the renaissance era
painting,im looking at renaissance art rn and the babies are so UGLY HAHAHSHDJHSHEHSH
sport,"walking into platforms like Instagram, Twitter, and tumblr and you realize we’re literally living through a digital renaissance"
health,Are there any fantasy books that takes place during the Harlem Renaissance?
health,i would not be surprised if one day y’all see me cosplaying at a renaissance festival
health,I love renaissance art so I’m here for the last two retweets
culture,i can’t stand j***n  but i’ve really been waiting for renaissance :( get all these people out of here but also him too.
painting,I’d like to master mathematics
theatre,"BB Chicago Mathematics &amp; Science 13, Chicago Vocational 5"
culture,algebra makes me wanna kill myself
exercise,I hate algebra with my whole entire heart
culture,an algebra is a pariah: budge and chronologic
culture,i know somebodyyyyy on here good in algebra 2 😐.
culture,"Linear algebra was all fun and games, but then they introduced the 

A N N I H I L A T O R"
culture,does anybody know what algebra two is for real
culture,Cause that calculus and algebra wun buying my clothes and shoes
culture,"A2: At secondary level, math may be integrated rather than separated out by algebra, geometry, etc. #ellchat"
culture,Algebra wasn't even that hard in school for people to complain for this long
exercise,L’Hospital for exponential functions is the worst thing to ever happen in calculus I’m appalled
exercise,If I had a time machine I’d go back just to slap Newton’s bitch ass for creating calculus and not getting laid.
exercise,"i listen to my bad bitch playlist when i do my calculus homework bc it’s my worst subject, but at least i feel good about my (wrong) answers"
culture,I -hand rule to 4 cos x.
exercise,anyone wanna take my ap geometry test for me ?
painting,i should be studying for my geometry test but like i’m preparing for hyunjin’s bday instead🥳💅
culture,"u guys remember the books about geometry and the queen was lady di of ameter and the knight was sir cumference , the epitome of literature"
exercise,mental breakdown number thirty over geometry it’s fine
music,"logic + nf collab has gotta happen
just sayin :)"
music,I work out until I want to cry but I won’t improve my shitty ass diet like someone please hit me with some logic 🤦‍♀️
animal,"#77
“Opinions over statistics, of course
Gassed off journalistic
Come at me and all you'll get is the ballistic report”"
animal,"Cramming for a statistics midterm, wish me luck :("
sport,"in the air Statistics show illegal northern border crossings climbing, including Spokane sector"
painting,I’m so tired of this damn ap biology class...
exercise,"honestly just to keep things challenging, might try to get minor in marine biology too"
theatre,"Ya girl will graduate in two weeks time and here she is just finished fucking up her biology exam, just wth am i doing."
theatre,"I feel so smart when I get the science questions right in trivia crack, all thanks to that BS in biology 😤"
theatre,Does God hate females?? Our whole biology (periods and birthing life) is so fucked up.
theatre,Someone is skipping in the biology building
theatre,i miss biology
theatre,Currently 3am studied my ass off for biology still dont know shit we gonna fail tomorrow
theatre,off now lemme study for this biology test 🙄
animal,If you get animals high you weird
animal,A baby-faced pie with the sensibility to close lava near a polygonal plain of animals.
animal,do any animals start with the letter N?
animal,"You may think making balloon animals is innocent fun, but it's a doorway to theistic Satanism"
animal,"lmao your wcw stomps on her brakes to let animals cross the street... me, i’m your wcw"
history,"y’all remember whenever feven asked me what the ecology of my brain looks like and i said without hesitation 

“memes”"
photography,It's below freezing at Pymatuning Lab of Ecology. The temperature is a frosty 32.0 degrees F.
health,this shit isn't good for my mental and physical health
health,lately i've been thinking about changing my online life and life simulation games than i do my real physical life
health,Travis isn't a wrestler. He shouldn't do anything physical to women. Like intergender.. Just please no.
animal,does anyone have a better quality one besides butera culture
culture,tumblr really recommended me a post ranting about how cancel culture is toxic. anyway
culture,Cancel culture is the fucking WORST
culture,Cancel culture is fucked up but selective cancel culture is worse. Just saying.
culture,"America real life took Davido from us, gotta keep Wizkid and Mr. Eazi for the culture lmao"
drawing,"This city is too damn transient. But then again, with its workaholic culture and high price to put down roots, not many stick around."
exercise,I'm trying to assimilate back into the social culture but my idiot brain can only do so much.
cooking,Love your cooking! The ketchup completed it #MakeAComplimentAwkward
cooking,Jake and my mom are drunk in the kitchen cooking breakfast for dinner 😅🥰
animal,"ACTUAL HUMANS COOKING
IM LAUGHING WHY IS THAT SO FUNNY HAHAHAH"
painting,"Been up since 6 am. Drove back to Albany, work, class, now I’m cooking dinner!"
cooking,If you’re having a bad day The Weeknd is cooking up chapter 6 and nav dropping Friday
cooking,Cooking prep is 70% peeling stuff
cooking,"Fido really loves your cooking!
#MakeAComplimentAwkward"
sport,Cooking is starting to become a stress reliever for me.. ☺️
sport,"Cooking, cleaning, doing laundry, and just being self sufficient should not be something you get praised for that’s literally being an adult"
drawing,Cooking makes me so happy 😊
cooking,When Haitian men say chef it doesn’t mean we cooking.
cooking,Your cooking style is unique. #MakeAComplimentAwkward
cooking,Doing a buck 10 on the expressway to see my goddaughter and get Nisha cooking.
history,Man my parents keep cooking all my favorite foods. Is this their way of trying to convince me to change my mind about moving? 😭
cooking,brb cooking updates 😋
cooking,Guess who have me cooking dinner at almost 10pm 🙄🙄🙄
drawing,I’m really getting nice with this cooking shit. I try to freestyle something new everyday. And my creativity is gonna be my signature. Watch
cooking,Honestly love cooking at home and not eating out 💕
cooking,ii Can’t Wait to Start Cooking Big Dinners and Seeing My babyboy Tear it up😭🥰 like Yess Mama Did That
cooking,Mari forgot her bowl when we were cooking o.o
cooking,"favorite part of my day - coming home to my pups and Sean and I cooking dinner TOGETHER, while sippin’ on fine wine. ❤️"
cooking,i think today was my first time cooking dinner this year.
sport,"Remember, if you sign up for dangerous hobbies you don’t even have to off yourself plus your friends will have cool stories for the funeral"
photography,"My #BCMDA is about deeper meanings to a picture, found in photos I will be capturing in everyday Hobbies I enjoy doing."
exercise,"Well, hurting girls isn't one of my hobbies. That's why I'll make it my hobby... to stomp on their cell phones. Hahahahahaha!"
animal,American idol: ok! hi! what’s your name? where are you from? what’s your most traumatic childhood memory? what are your hobbies?
exercise,"My online dating profile bio would say 

“Hobbies: being the lonely guy at a corner booth eating with headphones in”"
exercise,Joker hobbies include going on the first time for the fun things that say about things that say a date with one of the worst
exercise,"Hobbies include; hanging out at home with my kids, memes, looking at houses, and daydreaming of my and my kids future."
exercise,Listening to usher and dancing in the cereal aisle is one of my favorite hobbies.
cooking,Soon the network of machines will have filed texts and formulas past fiction.
sport,"NY Times ""failing...has become a newspaper of fiction...very dishonest"" (08/13/2016)"
cooking,No character developed more in one movie than Jules in pulp fiction.
music,Mac having an awesome game
drawing,Okay I know I’m a million years behind everyone else but Game of Thrones just made me cry like a baby back bitch.
painting,"Am I cheering for the wrong team in the Yotes/Bolts game? Hawks want Bolts to win, right? #Blackhawks"
exercise,Which video game is the worst? #videogames #polls #bubsy #Superman
photography,I swear if he dont ever drop a dime on my brother shit he bet not attend a meet or game or ima act the FUCK UP ON my life
theatre,PLEAAAASE PLAY OKAMI ITS STILL A REALLY FUCKING GOOD GAME
culture,as it's the only Pokémon game left that they have for the GBC.
painting,I'll be super surprised if we win this game. To be leading this long is a W enough.
drawing,Are there any discord servers for female game dev students?
painting,"For my poetry class I just wrote a poem on the office, hope she’s seen it..."
theatre,"🍂I drink my sadness, like a fucking champ every morning🍂

#sad #depression #softboy #poetry"
exercise,"Winning means you're willing to go longer, work harder, and give more than anyone else. -Vince Lombardi"
sport,The Warriors are the best team in sports. Not basketball. Sports.
sport,"When I was young I wanted to be like some sports hero or a military hero. Now, I want nothing more than to be like Jesus."
theatre,*hits Rolling on the River dance from What's Love Got to Do With It*
sport,"People judging North’s dancing is childish.

But don’t you dare lump my Black ass children with her &amp; say all 5 year olds can’t dance. Tuh."
theatre,Quan finally seen Dior dance and lawwwd be about cried
theatre,Just saw the northern lights dance across the Norwegian skies for hours  and it was one of the most magical experiences I’ve had😍😭
animal,Been practicing this dance so I can show all my friends next time I’m drunk and brave
photography,someone teach me how to dance cumbias
drawing,i really needed a win today and this film is it
photography,thank you daylight savings. you allowed me to film my unboxing with natural sunlight after work :’D
cooking,The Big Lebowski is really just a great film.
history,And Just Like That I’m Listening To Cookout Music lmfaoaoao
music,I love being an intellectual who stans ot21 NCT because of their personality AND music
theatre,If u all don't watch my insta stories w the volume on y'all played yourselves because my music taste is fire
exercise,I’m trying to avoid spoilers for the new #patd music video because I wanna record a reaction to it. BUT ITS SO HArd BC. BEEBO.
exercise,Real spill Kodak weird as hell he real life be on some creeper shit not even just the young MA stuff An his music been trash as hell lately
sport,My friends like to act as if my music ain’t straight 🔥🔥🔥
music,"Kodak is a goofy. He make some good music but when he be speaking his mind, you can tell he’s an idiot"
music,Ncts music is avant garde... They are the dadaism of kpop... Who's with me on this one...
music,are there any good free alternatives to spotify that let you download music?
painting,Bohemian Rhapsody | Queen | A Night at The Opera
history,The music in The Phantom of the Opera gives me chills every time
animal,"We'll just call Twitter ""Days of Our Lives"". The soap opera plays out every day! Today was great. 😅🔥Merica! #MAGA"
sport,"Hey y'all this soap opera is starting to get pretty good.

               Join us
TRUMP 2020 AND BEYOND
 FOR A GREATER AMERICA"
painting,I should sing in an Opera one day~ xD
painting,"orders: a night at the opera 

gets: sheer heart attack"
theatre,"*in a movie theatre*

Hoseok: omg the theatre is empty

Hoseok: i can cry as loud as I want

Minhyuk: please don't"
theatre,"I miss the theatre so much, however hell week is still hell."
theatre,“I can't believe this airport has a butterfly garden and a movie theatre. JFK is just salmonella and despair.”
health,"I LOVE classical music.
I LOVE plays/theatre.
I LOVE ballet.

Whatever.
Whatever.
Whatever."
cooking,"fuck i started accidentally learning about architecture and enjoying it

well here we go i guess"
photography,"Colin Vlogs: This Castle is amazing! Beautiful architecture!

Bradley’s Vlogs: IMMA FUCKING CLIMB THIS BITCH"
painting,"""Why?""
""The city is known for mining and art/architecture schools. Looking for mural painters now.."""
sport,"Do you ""work"" well with a deadline? (crafts or otherwise)"
drawing,me drawing another oc crying or depressed: love all my children 😚
cooking,I'm serious. I wanna draw but I'm sucks drawing
sport,"Grant to the line again, he’s been excellent drawing contact on the inside tonight"
painting,"“That painting was a gift, Todd. I’m taking it with me.”"
painting,"Thanks for painting Conquer from Within at #PWATHamptonVA! Enjoy your work of art! 🎨🍷

#paintandsip #paintandwine #painting #paintparty"
painting,La la is not having the painting conversation #BlackLightning
painting,While y’all were stanning Lost Painting y’all were sleeping on Crystal Teardrops
painting,I really want to do som watercolor painting rn
painting,"In the anime, the painting that Mashiro was looking at, was Rita's own painting."
painting,"H. K moving and painting services
We are do our best
If you want to our any help us it company contact here what's up +852 97335274"
photography,Super grateful for our time at Envision Festival Costa Rica! Thank you Jess Bernstein Photography for these magic captures
exercise,Sculpture like face wt a cute tummy
exercise,stop &amp; stare like a sculpture
culture,"I got a geography question right at Trivia. This is a big deal, people!"
culture,geography is homophobic + cancelled
history,Wtf is Black Forest Ham? Pigs don’t change disposition due to geography.
drawing,This is very late🤦🏾‍♀️ does anyone on the MUW campus take the online Geography class?
health,Mary Jeanne is good for health !
culture,"body ♡
- exercise at least 3-5 times a week
- start a diet
- dont overwork your body
- get healthy not skinny"
painting,"Need to exercise, study, complete assignments, read for tomorrow's classes..."
exercise,Does crying count as exercise??
exercise,Exercise is the 🔑
animal,Ahhh fuck running is the toughest i repeat sprinting is the most difficult exercise my legs fuckmylife dead
animal,Marq125's food and exercise diary was completed for 3/18/2019 and was under Marq125's calorie goal #myfitnesspal
exercise,"Anyway, using exercise as self care is clutch. Trying to fall in love with the gym, again."
animal,bastgoddess7's food and exercise diary was completed for 3/18/2019. #myfitnesspal #myfitnesspal
animal,nnangel05's food and exercise diary was completed for 3/18/2019 #myfitnesspal #myfitnesspal
animal,bastgoddess7's food and exercise diary was completed for 3/18/2019 #myfitnesspal #myfitnesspal #myfitnesspal
animal,nnangel05's food and exercise diary was completed for 3/18/2019 #myfitnesspal
animal,bastgoddess7's food and exercise diary was completed for 3/18/2019 #myfitnesspal #myfitnesspal
animal,bastgoddess7's food and exercise diary was completed for 3/18/2019. #myfitnesspal
health,This is because everything outside the measurable components of health which doctors/science say matter for health is negated.
drawing,It was worth  every bit of the $5.39 a month. Very classical
music,Something about her just screams millennial and i can’t see her in a classical setting like this without it looking fake
music,"Lorenzo and his classical music in the background. He's got classy taste, but he's sleazy  #ShadowhuntersChat"
music,I only listen to classical music when I’m doing homework
sport,Who are you classical singer in five dock?! Let's be friends. You are practising now
sport,"It feels like some oddball medieval custom that we read about incredulously, only we get to live it."
sport,I really want a 2010 era gmod animation renaissance sooooo bad
health,oh also because i gave them my blood they gave me a free ticket to the renaissance festival like thats some metal shit right there
health,The Renaissance in Aruba is the perfect baecation lol
painting,He got lousy grades for brilliant exams in mathematics only because his handwriting was  the contradiction.
drawing,Q4) How do you build background knowledge in order to teach ELLs the language of mathematics? #ellchat
painting,Philosophy of Mathematics 101: Would you steal a TI-84 calculator to feed your family
painting,"16a^2-21b-32a^2+19b

Mathematics"
painting,"As far as the laws of mathematics refer to reality, they are not..."
culture,"Bro when u break it down all this shit is algebra, language, blasé blah"
culture,Nine week in and passing linear algebra. I'll take that as a victory.
culture,i look at my algebra book like it’s literally blank i’m so dumb it’s fine
sport,Has Atlanta been experiencing microtremors lately?
culture,My son school work b making me feel so dumb 😩😩😂🤦🏾‍♀️ I don’t Remember no damn algebra
culture,y’know what FRICK ALGEBRA yeah I said it
culture,who wants to take my algebra quiz for me tomorrow bc logarithms ain’t it for me 🤧
culture,A2 I think I like algebra talks. The way they unfold and lead the learners into their own learning is fascinating to me. #OpenUpMath
exercise,My sister has been looking at her calculus book for about 30 minutes now... closes it looks at me n says “I’m about to fail” 😂💀
exercise,I don’t understand anything in Calculus and I have a test on Wednesday...let’s just say I’m stressed to the max...send help...
exercise,Asian Review of Georunes and Calculus
exercise,sometimes your worst enemy is yourself. but usually it’s integral calculus
exercise,why does calculus exist
animal,How many people killed themselves because of calculus because I’m boutta become a statistic
exercise,how the Fuck do you do calculus
exercise,Why tf it so much easier to fall asleep in Calculus class than in my own bed
exercise,goodmorning physics and basic calculus 🌞
exercise,Alcohol &amp; calculus don't mix. Never drink &amp; derive #geekquote
animal,"The level curves are
bunched together-the trail those zeros of the stationary point, but they wrong?"
exercise,Anybody good at calculus I need help
sport,Tana mongeau could read a calculus textbook for 3 hours straight and she’s still be entertaining
exercise,a have an A- in college level calculus i- :’)
exercise,In the x C mnxnand around the surface area?
exercise,Why is calculus so fucking hardddd :((((((?¿
exercise,The butcher doesn’t need Kim to understand advanced Calculus.
exercise,Don’t take calculus 🙂
exercise,grabehan yung pinanood namin sa math abt fractal geometry im in awe MATH REALLY IS /THAT/ BITCH
music,Male logic is just dumb as hell
health,Acceptance is the logic behind letting go.
music,just tryna hang w some friends else god forbid i open logic again and make another hour of insufferable drone music
music,"Repository: #LambdaWebscrapeLyrics [master]: ""adds output print and simplify lambda exists logic"""
animal,tfw when ur gay best friend is on grindr and ends up talking to ur old statistics professor who ends up sending a (small) dick pic :)
animal,I genuinely think my cause of death will be my statistics class not even gonna lie
sport,Anybody good in Statistics &amp; tryna make some cash 👀 !!?
sport,"My friend is willing to pay 50$ for 50 questions on a biology exam. It is due at 11:59 
Anyone? She’s being serious lmao"
history,"Feminism is about equality and choice, and not about being limited by biology - speaker at trans preconference of #ILGA2019NZ"
drawing,anyone want to be my boyfriend purely for the fact i don’t feel like walking the dogs at night
theatre,ariana i need to go to sleep i have biology test tomorrow
cooking,i love finding out at 9:30 pm that my thong has been 500% visible all day
animal,treat the animals right
cooking,vagans be like i dont eat meat because t kils animals but still be eating bread smh do u kno how much wheat died for that piec of bread
animal,I wonder what kind of weird fetishes animals have.
animal,I'm selling pop tarts for $1 tomorrow! All proceeds go to help save the animals so make sure you buy some!! 🐘🐼🐢🐯🐳🐝
animal,slur girl from ecology articulated a point that i was making more clearly than me and i'm just like. i hate you
health,Don’t nobody wanna be with nobody weak and I’m not even speaking on anything physical.
health,I swear im going to end up getting a heart attack with how hype i get myself and go crazy with the physical activity
health,"WARNING: THIS POST CONTAINS STRONG LANGUAGE

flexing muscles sit-ups abs lifting weights push-ups physical activity running football biceps"
health,"- ""it's that toxic tree that is causing all those physical reactions in your body"""
painting,"*me to my mental self: WE ONLY HAVE TWO WEEKS LEFT OF CLASSES
*me to my physical self: actually we have seven weeks left of classes"
history,If you never heard of City of God watch it... Take a minute and culture yourself... Str8 🔥
history,"and settled down over the Central Plain under the sovereignty of the Khmer Empire, whose culture they probably accepted."
culture,Some of y’all think cancel culture is ‘toxic’ because you say as fucked up shit as the person being cancelled
culture,anyway Facebook wine culture normalises and romanticises alcohol addiction
cooking,Now I find myself being the one cooking for those I love.. can’t wait till I’m making dinner for my kids 😻😻#oneday. 🥰
cooking,"Bro these refs 

Why do we not get any home cooking anymore?"
health,Please don’t post yo food on no social media outlet if you cooking on a dirty ass stove 🤮 trash
cooking,Finally cooking the spaghetti I been wanting 😫🤪
cooking,It’s just like Cooking up a storm...
drawing,I’m falling in love with cooking but def not cleaning
cooking,What the FUCK is my mom cooking. That shit smell good as fuck damm
cooking,The trick to cooking with grass is cooking it into dishes you can put allot in without having to taste it
exercise,"I might have too many hobbies to manage. Reading comics, building model kits, records, gaming, and movie/tv shows"
cooking,Thinking about how in Space Jam they make a Pulp Fiction reference for some reason.
history,game!!! bri is the truth lol
animal,Yooo this spurs game right now
history,"[TSSHHHHK] roger ground control, requestin permission to land at the funnest game in the history of earth"
drawing,"Soul of the game. Always power stance. LIKE, I'D LIKE TO SEE YOU ARE HERE truckman says from a bus but i."
music,Joke or not. I’m not no damn game. Don’t treat me as such.
culture,"ugly game way to end the game, C's"
health,made it on the big screen at the thunder game #imfamous
drawing,That's alright let's just focus on the next game #DENvsBOS #CUsRise
animal,when ur bf tells you he’ll play a game w you but gets on the Xbox instead 😐
sport,i told tee we gone race she said “bet I got sports mode”💀
music,Why is that when people are playing sports in music videos they suck so bad?
exercise,"If you’re gonna dance with the devil, you might as well lead baby🤘🏻"
theatre,"i know all the other boys are tough and smooth
and i got the blues
i wanna slow dance with you"
theatre,"Welcome to the jungle. Are you gonna dance with me?
Welcome to the jungle. You've got to close your eyes and see."
animal,i need someone to loos at me the way dafran looks at the chika dance video
history,Horror movies honestly disappoint me more than they scare me. The last horror film that scared me was Woman in Black. Nothing has since
culture,#KeerthySuresh to seen in Middl Aged Role in #AjayDevgn Film
health,Currently double exposing film at an alarming rate either to look brilliant or like a guy who wastes tons of money on film
exercise,"The way things are looking the Marvel Cinematic Universe is where film peaks. After that’s over, no one is going to the movies anymore."
theatre,Opinion: Edge of Tomorrow is a pretty good film.
history,"Let me blast my music, fuck these neighbors today"
music,the music in Tangled the series is unbelievably good. Like. It gives me such good feelings.
music,"My attention spam is SO bad like,,WHY am I turning music on while listening to a podcast ??"
music,"tryna get people to listen your music is really like that person in the mall , tryna get people to stop &amp; try they products."
painting,"The International Space Station is passing overhead The Sydney Opera House, for 391 seconds. #Australia #Space"
exercise,"Lewd question: Have you ever had an boner with a drawing of my characters? If so, what character?"
painting,i might stream m e doin this painting but hooo im slow n repetitive but im lit doin nothing rn
painting,listening to day6 and painting while all up in my feels rn
painting,Painting my nails 💅🏾 #happy #metime
health,wow my health deteriorates fast
health,i have decided to do something stupid but its for my mental health.
health,I will be getting my masters in public health 🤫 speak it into existence .
health,When in napa a trip to health quest is a must🏋🏻‍♂️
animal,jasyael's food and exercise diary was completed for 3/18/2019 and was under jasyael's calorie goal #myfitnesspal
animal,Loved taking a break on Exercise is the only
animal,sabblue's food and exercise diary was completed for 3/18/2019 and was under sabblue's calorie goal #myfitnesspal #myfitnesspal
animal,sabblue's food and exercise diary was completed for 3/18/2019 and was under sabblue's calorie goal #myfitnesspal
culture,I wish that Herstory felt less like a successful exercise in generating  ‘Kindness’
sport,#HIIT exercise increase levels of fat-burning hormones while having an after burn by nearly 47% when compared to low intensity workouts
history,The ending scene of Tamasha is one of the most powerful scenes in Bollywood history. My gosh. I’m moved to tears every. single. time.
theatre,The next big thing in neo classical metal: a big-band-inspired band featuring a badass banjo
exercise,I don’t think I will be sad when I don’t have to do calculus anymore.
animal,I can completely grasp complex calculus equations but I cannot understand simple probability in stats… why is my brain like this
health,i’m in utter awe at some of these people’s logic on this hell app like is everything okay at home??
music,"When Logic said ""They say life is precious but nobody cares about mine"" I felt that."
theatre,I love when biology checks a player by giving him all daughters
animal,Have you thought about how great Marilyn Manson's Mechanical Animals record is today?
animal,"Okay can someone please catch me up??? Shane Dawson has sex with animals?? 
What??"
animal,Daily reminder that you vegans kill more animals for your tofu than us normal people do for our steaks and chicken
culture,"Last year spring break in Miami was all sexual and romantic, this year it’s all violence and physical abuse 🤦🏾‍♂️"
health,Love isn’t anything physical
theatre,I’ll give you a physical coupon if you’d like or I can send an electronic version of said coupon
culture,i’m such a physical and emotional person it’s annoying
